image,super_class,sub_class
Released_Data_NNDL_2025/train_images/train_images/1675.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/481.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2352.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/4084.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2903.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/765.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2314.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/3890.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/76.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/6173.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/3609.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1575.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/5983.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/617.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/3108.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1561.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/6126.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/703.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/6051.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/6077.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1619.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2160.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2609.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/321.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1208.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2538.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/660.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1758.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2475.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/5806.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/679.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1862.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1152.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1934.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/4862.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/787.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/5537.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/1354.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2890.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/60.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2953.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2939.jpg,bird,"bald eagle, American eagle, Haliaeetus leucocephalus"
Released_Data_NNDL_2025/train_images/train_images/2063.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5621.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/680.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/6168.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5105.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/635.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2273.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5226.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3021.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2717.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/61.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4611.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5466.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4278.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1669.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1285.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1186.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3182.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5875.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5943.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3649.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1999.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4906.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2409.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5719.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2879.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/232.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/936.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4544.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3421.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/233.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2572.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3821.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/6270.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5821.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1129.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3699.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3627.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/722.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2068.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3534.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1068.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4060.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/974.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5140.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2497.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3754.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2179.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5647.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5437.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1576.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2911.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4987.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5476.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4660.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2291.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4571.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3310.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/359.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/295.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1694.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2143.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5710.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/364.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/105.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5732.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4145.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/1243.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4919.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5682.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3615.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5080.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/6196.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/944.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2527.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3152.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/64.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4827.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/401.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5188.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5493.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/6223.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/6256.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/748.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/3295.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/4569.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2034.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/324.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5580.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/2296.jpg,reptile,"African chameleon, Chamaeleo chamaeleon"
Released_Data_NNDL_2025/train_images/train_images/5861.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/5551.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1209.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3263.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/5609.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1706.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2480.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2144.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/287.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2155.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1976.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1972.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2213.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3470.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3039.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2784.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/190.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/62.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/4760.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3321.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1473.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/4201.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/4047.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2574.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2286.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3388.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1365.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/5802.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/4082.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/4330.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1913.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/5326.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/494.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2842.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3563.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3428.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3482.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/5858.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/5268.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/4174.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/5675.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2277.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/774.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/3768.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/2283.jpg,bird,hen
Released_Data_NNDL_2025/train_images/train_images/1926.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1538.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1230.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3098.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1344.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4048.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/656.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/5927.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/2151.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4154.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/6189.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4724.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3174.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1616.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3458.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1481.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3366.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/5877.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/6019.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/6258.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4480.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3465.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/5576.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4927.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4493.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1093.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/577.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/2517.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/63.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4572.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/503.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1896.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1732.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1639.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3413.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/499.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/2950.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/222.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3680.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1372.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/1271.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/370.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/5804.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/3648.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/651.jpg,dog,standard schnauzer
Released_Data_NNDL_2025/train_images/train_images/4697.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/65.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4648.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/6075.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/3607.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1726.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/3036.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/5078.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2651.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/3996.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4267.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/5073.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/3740.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1642.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/5335.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/5076.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1394.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1199.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2526.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1929.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/176.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4302.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2265.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4885.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1805.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4667.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2415.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1624.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4163.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1356.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/5047.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/3874.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2733.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/5716.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/6149.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2001.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/990.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1241.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2223.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1629.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/1029.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4032.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/3419.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2138.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/4210.jpg,reptile,banded gecko
Released_Data_NNDL_2025/train_images/train_images/2125.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/650.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/4573.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/1674.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/2601.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/3646.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/5705.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/4534.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/4542.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/2724.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/6178.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/298.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/4972.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/2055.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/1555.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/2952.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/67.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/3280.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/767.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/3373.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/2459.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/254.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/4874.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/1309.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/1210.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/4814.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/5655.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/4695.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/980.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/2182.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/5325.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/278.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/5008.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/1089.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/336.jpg,dog,miniature schnauzer
Released_Data_NNDL_2025/train_images/train_images/5962.jpg,dog,miniature schnauzer
